captive,created_at,created_time_zone,description,faves_count,geoprivacy,iconic_taxon_name,id,identifications,identifications_most_agree,identifications_most_disagree,latitude,longitude,num_identification_agreements,num_identification_disagreements,obscured,observed_on_string,place_guess,place_ids,positional_accuracy,preferred_common_name,quality_grade,reviewed_by,species_guess,taxon_endemic,taxon_geoprivacy,taxon_id,taxon_name,taxon_native,taxon_observations,taxon_parent_id,taxon_rank,taxon_search_rank,taxon_threatened,time_observed_at,updated_at,user_id,user_login
False,2018-04-29T18:15:25+02:00,Europe/Amsterdam,,0,,Plantae,11755220,"[{'user_id': 883351, 'category': 'leading', 'disagreement': False, 'created_at': '2018-04-29T16:15:25+00:00', 'observations_count': 251, 'identifications_count': 19, 'activity_count': 270, 'universal_search_rank': 251}]",False,False,-0.1527091395,51.5031248471,0,0,False,Sun Apr 29 2018 17:11:46 GMT+0100 (GMT+1),"Hyde Park, London, England, GB","[6857, 6858, 30423, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",10.0,maples,needs_id,"[3098, 384930, 404218, 599476, 883351, 1002688]",,False,,47727.0,Acer,False,237133.0,58321.0,genus,237133.0,False,2018-04-29T17:11:46+02:00,2018-04-29T18:15:33+02:00,883351,vshennan
False,2018-04-29T16:25:52+00:00,Etc/UTC,Hyde Park London,0,,Aves,11756510,"[{'user_id': 765950, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T18:25:52+02:00', 'observations_count': 14, 'identifications_count': 0, 'activity_count': 14, 'universal_search_rank': 14}, {'user_id': 323851, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T18:40:34+02:00', 'observations_count': 366, 'identifications_count': 13389, 'activity_count': 13755, 'universal_search_rank': 366}, {'user_id': 160, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T18:51:56+02:00', 'observations_count': 11792, 'identifications_count': 246679, 'activity_count': 258471, 'universal_search_rank': 11792}, {'user_id': 29729, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-05-02T02:32:58+02:00', 'observations_count': 5013, 'identifications_count': 267966, 'activity_count': 272979, 'universal_search_rank': 5013}, {'user_id': 677256, 'category': 'supporting', 'disagreement': False, 'created_at': '2019-11-06T04:59:39+02:00', 'observations_count': 2332, 'identifications_count': 453657, 'activity_count': 455989, 'universal_search_rank': 2332}]",True,False,-0.1622182468,51.5115445897,4,0,False,2018-04-29 5:22:51 p.m. BST,"10 N Carriage Dr, London W2 2ET, UK","[6857, 6858, 30423, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",8.0,Egyptian Goose,research,"[160, 29729, 140664, 323851, 599476, 677256, 765950]",Egyptian Goose,False,open,72486.0,Alopochen aegyptiaca,False,12764.0,7129.0,species,12764.0,False,2018-04-29T17:22:51+00:00,2019-11-06T02:59:39+00:00,765950,sashapratttaweh
False,2018-04-29T18:32:27+02:00,Europe/Amsterdam,,0,,Aves,11757300,"[{'user_id': 84719, 'category': 'leading', 'disagreement': False, 'created_at': '2018-05-22T04:33:06+00:00', 'observations_count': 1, 'identifications_count': 41256, 'activity_count': 41258, 'universal_search_rank': 1}, {'user_id': 796473, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T16:32:27+00:00', 'observations_count': 159, 'identifications_count': 80, 'activity_count': 239, 'universal_search_rank': 159}]",True,False,-0.1604227535,51.5073141642,1,0,False,Sun Apr 29 2018 17:31:14 GMT+0100 (GMT+1),"Hyde Park, London, England, GB","[6857, 6858, 30423, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",10.0,Eurasian Blue Tit,casual,"[84719, 796473]",Eurasian Blue Tit,False,open,144849.0,Cyanistes caeruleus,True,19269.0,144357.0,species,19269.0,False,2018-04-29T17:31:14+02:00,2018-05-22T06:33:06+02:00,796473,bryonycross
False,2018-04-29T16:42:43+00:00,Etc/UTC,Hyde Park London,0,,Animalia,11758695,"[{'user_id': 765950, 'category': 'leading', 'disagreement': False, 'created_at': '2018-04-29T20:23:41+00:00', 'observations_count': 14, 'identifications_count': 0, 'activity_count': 14, 'universal_search_rank': 14}, {'user_id': 765950, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T20:23:47+00:00', 'observations_count': 14, 'identifications_count': 0, 'activity_count': 14, 'universal_search_rank': 14}, {'user_id': 894051, 'category': 'leading', 'disagreement': False, 'created_at': '2018-04-29T17:07:32+00:00', 'observations_count': 680, 'identifications_count': 2635, 'activity_count': 3315, 'universal_search_rank': 680}, {'user_id': 160, 'category': 'improving', 'disagreement': None, 'created_at': '2018-04-29T16:46:27+00:00', 'observations_count': 11792, 'identifications_count': 246679, 'activity_count': 258471, 'universal_search_rank': 11792}]",True,False,-0.1615869999,51.5080972334,1,0,False,2018-04-29 1:27:56 p.m. BST,"London, UK","[6857, 6858, 30423, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",65.0,Common Earthworm,needs_id,"[160, 3098, 384930, 599476, 765950, 894051, 1002688]",Common Earthworm,False,,81545.0,Lumbricus terrestris,False,19702.0,81547.0,species,19702.0,False,2018-04-29T13:27:56+00:00,2018-05-30T14:39:25+00:00,765950,sashapratttaweh
False,2018-04-29T18:54:42+02:00,Europe/Amsterdam,,0,,Plantae,11760243,"[{'user_id': 1005840, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-12-10T21:44:18+00:00', 'observations_count': 20118, 'identifications_count': 76525, 'activity_count': 96643, 'universal_search_rank': 20118}, {'user_id': 160, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T17:23:49+00:00', 'observations_count': 11792, 'identifications_count': 246679, 'activity_count': 258471, 'universal_search_rank': 11792}, {'user_id': 137006, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T16:54:42+00:00', 'observations_count': 1271, 'identifications_count': 1627, 'activity_count': 2898, 'universal_search_rank': 1271}]",True,False,-0.40911062,51.44712119,2,0,False,2018-04-29 12:02:25 PM GMT+01:00,"Hounslow, England, GB","[6857, 6858, 30357, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",14.0,Oxford Ragwort,research,"[160, 3098, 137006, 404218, 599476, 1005840]",Oxford Ragwort,False,,69438.0,Senecio squalidus,False,573.0,53207.0,species,573.0,False,2018-04-29T12:02:25+02:00,2018-12-10T22:44:18+01:00,137006,timharris
False,2018-04-29T18:56:37+02:00,Europe/Amsterdam,,0,,Plantae,11760506,"[{'user_id': 908569, 'category': 'leading', 'disagreement': False, 'created_at': '2018-04-29T18:56:38+02:00', 'observations_count': 381, 'identifications_count': 0, 'activity_count': 381, 'universal_search_rank': 381}, {'user_id': 2926001, 'category': 'leading', 'disagreement': True, 'created_at': '2020-09-22T09:17:22+02:00', 'observations_count': 1170, 'identifications_count': 17578, 'activity_count': 18748, 'universal_search_rank': 1170}]",True,False,-0.1193483267,51.579071302,2,0,False,Sun Apr 29 2018 16:52:18 GMT+0100 (GMT+1),"21 Bourne Road, London, England, GB","[6857, 6858, 30350, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",10.0,true mosses,needs_id,"[3098, 384930, 404218, 599476, 908569, 1002688, 2926001]",Laubmoose,False,,48372.0,Bryopsida,False,209901.0,311249.0,class,209901.0,False,2018-04-29T16:52:18+02:00,2020-09-22T09:17:22+02:00,908569,fieldmarshal
False,2018-04-29T17:02:35+00:00,Etc/UTC,,0,,Aves,11761250,"[{'user_id': 346436, 'category': 'supporting', 'disagreement': False, 'created_at': '2019-03-13T16:54:57+00:00', 'observations_count': 2640, 'identifications_count': 254867, 'activity_count': 257507, 'universal_search_rank': 2640}, {'user_id': 916101, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T17:02:35+00:00', 'observations_count': 58, 'identifications_count': 0, 'activity_count': 58, 'universal_search_rank': 58}, {'user_id': 160, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T17:23:36+00:00', 'observations_count': 11792, 'identifications_count': 246679, 'activity_count': 258471, 'universal_search_rank': 11792}]",True,False,-0.2472222149,51.4822235107,2,0,False,2018-04-29 4:30:55 pm BST,"Hounslow, England, GB","[6857, 6858, 30357, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",,Grey Heron,research,"[160, 29729, 346436, 599476, 916101]",Grey Heron,False,open,4954.0,Ardea cinerea,True,31098.0,4950.0,species,31098.0,False,2018-04-29T16:30:55+00:00,2019-03-13T16:54:58+00:00,916101,spacedp
False,2018-04-29T19:18:41+02:00,Europe/Amsterdam,,0,,Aves,11763345,"[{'user_id': 664459, 'category': 'improving', 'disagreement': None, 'created_at': '2018-04-29T20:04:51+00:00', 'observations_count': 270, 'identifications_count': 223, 'activity_count': 493, 'universal_search_rank': 270}, {'user_id': 464262, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-30T08:12:50+00:00', 'observations_count': 17529, 'identifications_count': 32734, 'activity_count': 50263, 'universal_search_rank': 17529}]",True,False,-0.2194053953,51.5793561283,2,0,False,Sun Apr 29 2018 18:18:38 GMT+0100 (GMT+1),"Hendon Park, London, England, GB","[6857, 6858, 30342, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",32.0,Carrion Crow,research,"[3098, 29729, 97992, 464262, 599476, 664459]",Carrion Crow,False,,204496.0,Corvus corone,True,13246.0,7998.0,species,13246.0,False,2018-04-29T18:18:38+02:00,2018-04-30T10:12:50+02:00,908374,goodchaim
False,2018-04-29T18:28:20+01:00,Europe/London,,0,,Mammalia,11764568,"[{'user_id': 906050, 'category': 'leading', 'disagreement': False, 'created_at': '2018-04-29T19:28:20+02:00', 'observations_count': 21, 'identifications_count': 0, 'activity_count': 21, 'universal_search_rank': 21}, {'user_id': 147030, 'category': 'leading', 'disagreement': False, 'created_at': '2018-04-30T11:10:46+02:00', 'observations_count': 188, 'identifications_count': 14902, 'activity_count': 15090, 'universal_search_rank': 188}, {'user_id': 854537, 'category': 'improving', 'disagreement': False, 'created_at': '2018-08-04T17:33:52+02:00', 'observations_count': 1924, 'identifications_count': 519098, 'activity_count': 521026, 'universal_search_rank': 1924}, {'user_id': 906050, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-09-03T21:35:21+02:00', 'observations_count': 21, 'identifications_count': 0, 'activity_count': 21, 'universal_search_rank': 21}, {'user_id': 147030, 'category': 'leading', 'disagreement': False, 'created_at': '2020-05-18T17:18:30+02:00', 'observations_count': 188, 'identifications_count': 14902, 'activity_count': 15090, 'universal_search_rank': 188}, {'user_id': 677256, 'category': 'supporting', 'disagreement': False, 'created_at': '2020-05-26T20:17:35+02:00', 'observations_count': 2332, 'identifications_count': 453657, 'activity_count': 455989, 'universal_search_rank': 2332}]",True,False,-0.0598912,51.414938,3,0,False,2018-04-29 3:55:15 pm BST,"12 Laurel Grove, London SE20 8QN, UK","[6857, 6858, 30325, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128, 157539]",18.0,Red Fox,research,"[3098, 29729, 147030, 425992, 599476, 677256, 854537, 906050]",Red Fox,False,open,42069.0,Vulpes vulpes,True,29330.0,42054.0,species,29330.0,False,2018-04-29T15:55:15+01:00,2020-05-26T19:17:35+01:00,906050,bexwillans
False,2018-04-29T18:34:15+01:00,Europe/London,,0,,Plantae,11765346,"[{'user_id': 906050, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T17:34:15+00:00', 'observations_count': 21, 'identifications_count': 0, 'activity_count': 21, 'universal_search_rank': 21}, {'user_id': 160, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T18:03:21+00:00', 'observations_count': 11792, 'identifications_count': 246679, 'activity_count': 258471, 'universal_search_rank': 11792}]",True,False,-0.0421670079,51.4166588604,1,0,False,2018-04-28 1:43:06 pm BST,"54 Reddons Rd, Beckenham BR3 1LZ, UK","[6857, 6858, 30325, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149126, 157539]",1376.0,Forget-me-nots,needs_id,"[160, 3098, 384930, 404218, 599476, 906050, 1002688]",Forget-me-nots,False,,49131.0,Myosotis,False,42826.0,796044.0,genus,42826.0,False,2018-04-28T13:43:06+01:00,2018-04-29T19:03:21+01:00,906050,bexwillans
False,2018-04-29T18:34:28+01:00,Europe/London,,0,,Plantae,11765372,"[{'user_id': 160, 'category': 'leading', 'disagreement': None, 'created_at': '2018-04-29T18:03:17+00:00', 'observations_count': 11792, 'identifications_count': 246679, 'activity_count': 258471, 'universal_search_rank': 11792}]",False,False,-0.0420225039,51.4167360167,0,0,False,2018-04-28 1:15:18 pm BST,"154 Lennard Rd, Beckenham BR3 1QP, UK","[6857, 6858, 30325, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149126, 157539]",688.0,nightshades,needs_id,"[160, 3098, 384930, 404218, 599476, 1002688]",,False,,50641.0,Solanum,False,139944.0,634950.0,genus,139944.0,False,2018-04-28T13:15:18+01:00,2018-04-29T19:03:17+01:00,906050,bexwillans
False,2018-04-29T18:34:42+01:00,Europe/London,,0,,Plantae,11765407,"[{'user_id': 147030, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-30T09:10:33+00:00', 'observations_count': 188, 'identifications_count': 14902, 'activity_count': 15090, 'universal_search_rank': 188}, {'user_id': 906050, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T17:34:42+00:00', 'observations_count': 21, 'identifications_count': 0, 'activity_count': 21, 'universal_search_rank': 21}, {'user_id': 894051, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-05-02T17:38:23+00:00', 'observations_count': 680, 'identifications_count': 2635, 'activity_count': 3315, 'universal_search_rank': 680}, {'user_id': 894051, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-05-02T17:38:26+00:00', 'observations_count': 680, 'identifications_count': 2635, 'activity_count': 3315, 'universal_search_rank': 680}]",True,False,-0.0598879,51.4149365,2,0,False,2018-04-28 12:58:21 pm BST,"12 Laurel Grove, London SE20 8QN, UK","[6857, 6858, 30325, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128, 157539]",18.0,common ivy,research,"[147030, 599476, 894051, 906050]",common ivy,False,,55882.0,Hedera helix,True,42156.0,55883.0,species,42156.0,False,2018-04-28T12:58:21+01:00,2018-05-02T18:38:26+01:00,906050,bexwillans
False,2018-04-29T18:34:53+01:00,Europe/London,,0,,Fungi,11765423,"[{'user_id': 506327, 'category': 'leading', 'disagreement': None, 'created_at': '2018-05-24T10:37:58+00:00', 'observations_count': 6458, 'identifications_count': 12118, 'activity_count': 18576, 'universal_search_rank': 6458}]",False,False,-0.0598885,51.4149375,0,0,False,2018-04-28 12:59:05 pm BST,"12 Laurel Grove, London SE20 8QN, UK","[6857, 6858, 30325, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128, 157539]",18.0,Fungi Including Lichens,needs_id,"[384930, 506327, 599476, 1002688]",lichen,False,,47170.0,Fungi,False,3287701.0,48460.0,kingdom,3287701.0,False,2018-04-28T12:59:05+01:00,2018-05-24T11:37:58+01:00,906050,bexwillans
False,2018-04-29T18:35:04+01:00,Europe/London,,0,,Plantae,11765440,"[{'user_id': 906050, 'category': 'leading', 'disagreement': False, 'created_at': '2018-04-29T17:35:04+00:00', 'observations_count': 21, 'identifications_count': 0, 'activity_count': 21, 'universal_search_rank': 21}, {'user_id': 160, 'category': 'leading', 'disagreement': True, 'created_at': '2018-04-29T18:03:08+00:00', 'observations_count': 11792, 'identifications_count': 246679, 'activity_count': 258471, 'universal_search_rank': 11792}]",True,False,-0.06004273,51.41494314,2,0,False,2018-04-28 12:57:33 pm BST,"8A Laurel Grove, London SE20 8QN, UK","[6857, 6858, 30325, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128, 157539]",63.0,,needs_id,"[160, 3098, 384930, 404218, 599476, 906050, 1002688]",Boragineae,False,,795682.0,Boragineae,False,43957.0,795681.0,tribe,43957.0,False,2018-04-28T12:57:33+01:00,2018-11-15T12:31:43+00:00,906050,bexwillans
False,2018-04-29T19:37:26+02:00,Europe/Amsterdam,,0,,Plantae,11765801,"[{'user_id': 160, 'category': 'leading', 'disagreement': None, 'created_at': '2018-04-29T17:58:43+00:00', 'observations_count': 11792, 'identifications_count': 246679, 'activity_count': 258471, 'universal_search_rank': 11792}]",False,False,-0.2219085006,51.5806610707,0,0,False,Sun Apr 29 2018 18:37:22 GMT+0100 (GMT+1),"Enfield, England, GB","[6857, 6858, 30342, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",12.0,Forget-me-nots,needs_id,"[160, 3098, 384930, 599476, 1002688]",,False,,49131.0,Myosotis,False,42826.0,796044.0,genus,42826.0,False,2018-04-29T18:37:22+02:00,2018-04-29T19:58:43+02:00,908374,goodchaim
True,2018-04-29T19:40:28+02:00,Europe/Amsterdam,,0,,Plantae,11766309,"[{'user_id': 919546, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T17:40:28+00:00', 'observations_count': 9, 'identifications_count': 0, 'activity_count': 9, 'universal_search_rank': 9}, {'user_id': 160, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T17:57:39+00:00', 'observations_count': 11792, 'identifications_count': 246679, 'activity_count': 258471, 'universal_search_rank': 11792}]",True,False,-0.1515256148,51.5278846957,1,0,False,Sun Apr 29 2018 14:29:31 GMT+0100 (GMT+1),"The Regent's Park, London, England, GB","[6857, 6858, 30423, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 120176, 120177, 120179, 120188, 149132]",10.0,Garden Tulip,casual,"[160, 919546]",Garden Tulip,False,,129054.0,Tulipa gesneriana,False,5317.0,55800.0,species,5317.0,False,2018-04-29T14:29:31+02:00,2018-04-29T19:57:40+02:00,919546,timmym
False,2018-04-29T17:42:23+00:00,Etc/UTC,Beside the #Thames ,0,,Plantae,11766561,"[{'user_id': 916101, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T17:42:23+00:00', 'observations_count': 58, 'identifications_count': 0, 'activity_count': 58, 'universal_search_rank': 58}, {'user_id': 160, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T17:57:03+00:00', 'observations_count': 11792, 'identifications_count': 246679, 'activity_count': 258471, 'universal_search_rank': 11792}]",True,False,-0.226666674,51.4775009155,1,0,False,2018-04-29 5:17:22 pm BST,"Barnes, London, UK","[6857, 6858, 30395, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 129118, 149128]",,field mustard,research,"[160, 599476, 916101]",field mustard,False,,53271.0,Brassica rapa,False,4871.0,53113.0,species,4871.0,False,2018-04-29T17:17:22+00:00,2018-04-29T17:57:03+00:00,916101,spacedp
False,2018-04-29T17:55:43+00:00,Etc/UTC,,0,,Plantae,11768275,"[{'user_id': 916101, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T17:55:43+00:00', 'observations_count': 58, 'identifications_count': 0, 'activity_count': 58, 'universal_search_rank': 58}, {'user_id': 160, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T18:00:20+00:00', 'observations_count': 11792, 'identifications_count': 246679, 'activity_count': 258471, 'universal_search_rank': 11792}]",True,False,-0.2488888949,51.4824981689,1,0,False,2018-04-29 3:52:29 pm BST,"237 Lonsdale Rd, Barnes, London SW13 9QN, UK","[6857, 6858, 30357, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",,Norway maple,research,"[160, 173306, 599476, 916101]",Norway maple,False,,54763.0,Acer platanoides,False,25372.0,47727.0,species,25372.0,False,2018-04-29T15:52:29+00:00,2018-04-29T18:00:20+00:00,916101,spacedp
False,2018-04-29T17:56:28+00:00,Etc/UTC,,0,,Plantae,11768354,"[{'user_id': 916101, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T17:56:28+00:00', 'observations_count': 58, 'identifications_count': 0, 'activity_count': 58, 'universal_search_rank': 58}, {'user_id': 160, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T17:59:45+00:00', 'observations_count': 11792, 'identifications_count': 246679, 'activity_count': 258471, 'universal_search_rank': 11792}]",True,False,-0.2422222197,51.4888877869,1,0,False,2018-04-29 3:45:26 pm BST,"7 Chiswick Mall, Hammersmith, London W4 2QH, UK","[6857, 6858, 30357, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",,Cow Parsley,research,"[160, 173306, 599476, 916101]",Cow Parsley,False,,124544.0,Anthriscus sylvestris,True,15726.0,52847.0,species,15726.0,False,2018-04-29T15:45:26+00:00,2018-04-29T17:59:45+00:00,916101,spacedp
False,2018-04-29T17:56:49+00:00,Etc/UTC,,0,obscured,Plantae,11768399,"[{'user_id': 916101, 'category': 'leading', 'disagreement': False, 'created_at': '2018-04-29T17:56:49+00:00', 'observations_count': 58, 'identifications_count': 0, 'activity_count': 58, 'universal_search_rank': 58}]",False,False,-0.2822583686,51.4124715333,0,0,True,2018-04-29 3:35:51 pm BST,"England, GB","[6857, 6858, 30357, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",,London Plane,needs_id,"[3098, 173306, 384930, 599476, 916101, 1002688]",London Plane,False,,552449.0,Platanus × hispanica,False,5637.0,49664.0,hybrid,5637.0,False,2018-04-29T15:35:51+00:00,2018-12-23T21:32:08+00:00,916101,spacedp
False,2018-04-29T17:57:10+00:00,Etc/UTC,,0,,Plantae,11768463,"[{'user_id': 916101, 'category': 'leading', 'disagreement': False, 'created_at': '2018-04-29T17:57:10+00:00', 'observations_count': 58, 'identifications_count': 0, 'activity_count': 58, 'universal_search_rank': 58}, {'user_id': 916101, 'category': 'leading', 'disagreement': False, 'created_at': '2020-05-13T22:46:27+00:00', 'observations_count': 58, 'identifications_count': 0, 'activity_count': 58, 'universal_search_rank': 58}]",False,False,-0.2452777773,51.4791679382,0,0,False,2018-04-29 4:47:25 pm BST,"57 Lowther Rd, Barnes, London SW13 9NT, UK","[6857, 6858, 30357, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",,European beech,needs_id,"[3098, 173306, 384930, 404218, 599476, 916101, 1002688]",copper beech,False,,54227.0,Fagus sylvatica,True,14180.0,49203.0,species,14180.0,False,2018-04-29T16:47:25+00:00,2020-05-13T22:53:25+00:00,916101,spacedp
False,2018-04-29T17:57:24+00:00,Etc/UTC,,0,,Plantae,11768485,"[{'user_id': 916101, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T17:57:24+00:00', 'observations_count': 58, 'identifications_count': 0, 'activity_count': 58, 'universal_search_rank': 58}, {'user_id': 160, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T17:59:18+00:00', 'observations_count': 11792, 'identifications_count': 246679, 'activity_count': 258471, 'universal_search_rank': 11792}]",True,False,-0.2505555451,51.4827766418,1,0,False,2018-04-29 3:22:06 pm BST,"8 Corney Reach Way, Chiswick, London W4 2TU, UK","[6857, 6858, 30357, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",,Bird Cherry,research,"[160, 173306, 599476, 916101]",Bird Cherry,False,,143793.0,Prunus padus,True,8701.0,47351.0,species,8701.0,False,2018-04-29T15:22:06+00:00,2018-04-29T17:59:19+00:00,916101,spacedp
False,2018-04-29T17:57:40+00:00,Etc/UTC,,0,,Aves,11768510,"[{'user_id': 815076, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T18:17:11+00:00', 'observations_count': 1702, 'identifications_count': 2749, 'activity_count': 4451, 'universal_search_rank': 1702}, {'user_id': 916101, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T17:57:40+00:00', 'observations_count': 58, 'identifications_count': 0, 'activity_count': 58, 'universal_search_rank': 58}]",True,False,-0.2461111099,51.4836120605,1,0,False,2018-04-29 4:24:12 pm BST,"119 Lonsdale Rd, Barnes, London SW13 9DA, UK","[6857, 6858, 30357, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",,Mallard,research,"[29729, 173306, 599476, 815076, 916101]",Germano reale,False,,6930.0,Anas platyrhynchos,True,165474.0,6922.0,species,165474.0,False,2018-04-29T16:24:12+00:00,2018-04-29T18:17:11+00:00,916101,spacedp
False,2018-04-29T17:58:12+00:00,Etc/UTC,,0,,Plantae,11768572,"[{'user_id': 894051, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T17:58:12+00:00', 'observations_count': 680, 'identifications_count': 2635, 'activity_count': 3315, 'universal_search_rank': 680}, {'user_id': 160, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T18:01:26+00:00', 'observations_count': 11792, 'identifications_count': 246679, 'activity_count': 258471, 'universal_search_rank': 11792}]",True,False,0.1131023,51.3959693,1,0,False,2018-04-29 6:37:50 pm BST,"Bromley, England, GB","[6857, 6858, 30325, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149126]",600.0,Cow Parsley,research,"[160, 173306, 599476, 894051]",Cow Parsley,False,,124544.0,Anthriscus sylvestris,True,15726.0,52847.0,species,15726.0,False,2018-04-29T18:37:50+00:00,2018-04-29T18:01:26+00:00,894051,victoriajburton
False,2018-04-29T18:00:53+00:00,Etc/UTC,,0,,Plantae,11768932,"[{'user_id': 894051, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T18:00:53+00:00', 'observations_count': 680, 'identifications_count': 2635, 'activity_count': 3315, 'universal_search_rank': 680}, {'user_id': 160, 'category': 'supporting', 'disagreement': False, 'created_at': '2018-04-29T18:02:07+00:00', 'observations_count': 11792, 'identifications_count': 246679, 'activity_count': 258471, 'universal_search_rank': 11792}]",True,False,0.12179103,51.39582863,1,0,False,2018-04-29 6:58:15 pm BST,"44 Buttermere Rd, Orpington BR5 3WD, UK","[6857, 6858, 30325, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149126]",21.0,stinging nettle,research,"[160, 173306, 599476, 894051]",stinging nettle,False,,51884.0,Urtica dioica,True,35699.0,51886.0,species,35699.0,False,2018-04-29T18:58:15+00:00,2018-04-29T18:02:07+00:00,894051,victoriajburton
False,2018-04-29T18:01:47+00:00,Etc/UTC,,0,,Plantae,11769086,"[{'user_id': 894051, 'category': 'leading', 'disagreement': False, 'created_at': '2018-04-29T18:01:47+00:00', 'observations_count': 680, 'identifications_count': 2635, 'activity_count': 3315, 'universal_search_rank': 680}]",False,False,0.1218816,51.39587972,0,0,False,2018-04-29 6:58:56 pm BST,"44 Buttermere Rd, Orpington BR5 3WD, UK","[6857, 6858, 30325, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149126]",12.0,dandelions,needs_id,"[3098, 173306, 384930, 404218, 599476, 894051, 1002688]",dandelions,False,,47603.0,Taraxacum,False,104411.0,632701.0,genus,104411.0,False,2018-04-29T18:58:56+00:00,2018-04-29T18:02:26+00:00,894051,victoriajburton
False,2018-04-29T18:02:31+00:00,Etc/UTC,,0,,Plantae,11769196,"[{'user_id': 894051, 'category': 'improving', 'disagreement': False, 'created_at': '2018-04-29T20:02:31+02:00', 'observations_count': 680, 'identifications_count': 2635, 'activity_count': 3315, 'universal_search_rank': 680}, {'user_id': 1005840, 'category': 'supporting', 'disagreement': False, 'created_at': '2019-11-05T10:05:31+01:00', 'observations_count': 20118, 'identifications_count': 76525, 'activity_count': 96643, 'universal_search_rank': 20118}]",True,False,0.12193688,51.39587055,1,0,False,2018-04-29 7:00:53 pm BST,"44 Buttermere Rd, Orpington BR5 3WD, UK","[6857, 6858, 30325, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149126]",16.0,Common Mallow,research,"[3098, 173306, 384930, 404218, 599476, 894051, 1005840]",Common Mallow,False,,56162.0,Malva sylvestris,True,10361.0,55978.0,species,10361.0,False,2018-04-29T19:00:53+00:00,2019-11-05T09:05:31+00:00,894051,victoriajburton
